"Supplementary Table 4.1 Phenotype data formatted for calculating ANOVA, MLM, and REML",,,,,,,,,,,,,,,,,,,,,,,
Subpopulation,Plate ID,Well,Plate row,Plate column,Genotype,Experiment Replicate,Experiment,Au,Cube Root Au,Anthesis date,Induction date,Harvest date,Grind date,Phadebas Date,Anthesis-Induction,Anthesis-Harvest,Harvest-Grind,Grind-Phadebas,Rht-B1,Rht-D1,Rht Genotype,,
JD,P00005,B06,B,6,59,C1,C,0.23,0.612692568,3/24/2021,4/12/2021,5/10/2021,NA,11/11/2021,19,47,NA,NA,Het,Het,double-dwarf,,
JD,P00016,B07,B,7,57,C3,C,0.23,0.612692568,3/14/2021,4/1/2021,4/19/2021,NA,7/19/2022,18,36,NA,NA,Rht-B1a,Het,semi-dwarf D,,
JD,P00020,D07,D,7,61,C3,C,0.23,0.612692568,3/16/2021,4/3/2021,4/21/2021,NA,7/20/2022,18,36,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00006,B04,B,4,83,T2,T,0.231,0.613579244,2/28/2021,3/25/2021,4/8/2021,7/6/2022,7/7/2022,25,39,454,1,Rht-B1a,Het,semi-dwarf D,,
JD,P00028,H06,H,6,P11,C1,C,0.231,0.613579244,3/2/2021,3/29/2021,4/16/2021,6/30/2022,8/2/2022,27,45,440,33,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00025,G12,G,12,81,C1,C,0.231,0.613579244,2/21/2021,3/23/2021,4/7/2021,NA,7/27/2022,30,45,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00027,G07,G,7,77,C2,C,0.231,0.613579244,3/5/2021,3/30/2021,4/16/2021,NA,7/29/2022,25,42,NA,NA,Het,Rht-D1a,semi-dwarf B,,
JD,P00027,E06,E,6,83,C1,C,0.231,0.613579244,3/3/2021,3/27/2021,4/20/2021,NA,7/29/2022,24,48,NA,NA,Rht-B1a,Het,semi-dwarf D,,
JD,P00006,D04,D,4,P1,C3,C,0.231,0.613579244,3/2/2021,3/25/2021,4/8/2021,NA,7/7/2022,23,37,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00019,B02,B,2,52,C1,C,0.231,0.613579244,3/3/2021,3/23/2021,4/7/2021,NA,7/20/2022,20,35,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00011,H08,H,8,P1,C1,C,0.231,0.613579244,3/9/2021,3/27/2021,5/8/2021,NA,7/11/2022,18,60,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00005,B05,B,5,59,C2,C,0.231,0.613579244,3/31/2021,4/17/2021,5/10/2021,NA,11/11/2021,17,40,NA,NA,Het,Het,double-dwarf,,
JD,P00005,G12,G,12,89,T2,T,0.231,0.613579244,3/14/2021,3/31/2021,4/20/2021,NA,11/11/2021,17,37,NA,NA,NA,NA,NA,,
JD,P00020,A01,A,1,96,C3,C,0.231,0.613579244,3/26/2021,4/11/2021,5/10/2021,NA,7/20/2022,16,45,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00015,C03,C,3,54,C1,C,0.232,0.614463365,3/1/2021,3/25/2021,4/8/2021,7/8/2022,7/19/2022,24,38,456,11,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00025,G06,G,6,P1,C3,C,0.232,0.614463365,3/9/2021,3/29/2021,4/16/2021,7/1/2022,7/27/2022,20,38,441,26,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00006,D05,D,5,P11,T1,T,0.232,0.614463365,3/2/2021,3/26/2021,4/9/2021,NA,7/7/2022,24,38,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00025,F04,F,4,58,C3,C,0.232,0.614463365,3/4/2021,3/27/2021,4/21/2021,NA,7/27/2022,23,48,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00016,F05,F,5,99,C2,C,0.232,0.614463365,3/19/2021,4/11/2021,5/5/2021,NA,7/19/2022,23,47,NA,NA,NA,NA,NA,,
JD,P00003,F10,F,10,53,C1,C,0.232,0.614463365,3/21/2021,4/12/2021,5/10/2021,NA,8/26/2021,22,50,NA,NA,Het,Het,double-dwarf,,
JD,P00001,E10,E,10,75,C3,C,0.232,0.614463365,3/23/2021,4/14/2021,5/10/2021,NA,7/14/2021,22,48,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00010,E10,E,10,90,C3,C,0.232,0.614463365,3/28/2021,4/17/2021,5/10/2021,NA,7/11/2022,20,43,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00019,E10,E,10,52,C1,C,0.232,0.614463365,3/3/2021,3/23/2021,4/7/2021,NA,7/20/2022,20,35,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00020,H07,H,7,61,C3,C,0.232,0.614463365,3/16/2021,4/3/2021,4/21/2021,NA,7/20/2022,18,36,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00022,B02,B,2,62,C1,C,0.233,0.615344949,3/25/2021,3/30/2021,4/19/2021,7/7/2022,7/27/2022,5,25,444,20,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00009,C05,C,5,84,C2,C,0.233,0.615344949,3/5/2021,3/29/2021,4/16/2021,NA,7/8/2022,24,42,NA,NA,Het,Rht-D1a,semi-dwarf B,,
JD,P00013,H07,H,7,P11,C3,C,0.233,0.615344949,3/5/2021,3/29/2021,4/16/2021,NA,7/14/2022,24,42,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00018,H01,H,1,76,T1,T,0.233,0.615344949,3/2/2021,3/25/2021,4/9/2021,NA,7/20/2022,23,38,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00008,F05,F,5,60,C3,C,0.233,0.615344949,3/17/2021,4/8/2021,5/8/2021,NA,7/8/2022,22,52,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00012,G04,G,4,70,T1,T,0.233,0.615344949,3/10/2021,3/31/2021,4/20/2021,NA,7/14/2022,21,41,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00019,F02,F,2,52,C1,C,0.233,0.615344949,3/3/2021,3/23/2021,4/7/2021,NA,7/20/2022,20,35,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00007,E04,E,4,76,C2,C,0.233,0.615344949,3/6/2021,3/25/2021,4/8/2021,NA,7/7/2022,19,33,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00017,D08,D,8,82,C2,C,0.234,0.616224015,2/28/2021,3/24/2021,4/7/2021,7/11/2022,7/19/2022,24,38,460,8,Het,Rht-D1a,semi-dwarf B,,
JD,P00017,H03,H,3,82,C2,C,0.234,0.616224015,2/28/2021,3/24/2021,4/7/2021,7/11/2022,7/19/2022,24,38,460,8,Het,Rht-D1a,semi-dwarf B,,
JD,P00025,A10,A,10,95,T2,T,0.234,0.616224015,2/2/2021,3/24/2021,4/7/2021,NA,7/27/2022,50,64,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00010,H08,H,8,P11,T1,T,0.234,0.616224015,3/10/2021,4/4/2021,5/10/2021,NA,7/11/2022,25,61,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00019,A10,A,10,52,C1,C,0.234,0.616224015,3/3/2021,3/23/2021,4/7/2021,NA,7/20/2022,20,35,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00016,E06,E,6,77,T1,T,0.234,0.616224015,3/13/2021,3/31/2021,4/20/2021,NA,7/19/2022,18,38,NA,NA,Het,Rht-D1a,semi-dwarf B,,
JD,P00007,B03,B,3,69,C3,C,0.234,0.616224015,3/20/2021,4/4/2021,4/21/2021,NA,7/7/2022,15,32,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00023,C03,C,3,85,C2,C,0.235,0.617100579,3/28/2021,4/8/2021,5/8/2021,7/8/2022,7/27/2022,11,41,426,19,NA,NA,NA,,
JD,P00016,C06,C,6,92,C1,C,0.235,0.617100579,3/2/2021,3/27/2021,4/20/2021,NA,7/19/2022,25,49,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00021,H06,H,6,50,C1,C,0.235,0.617100579,3/1/2021,3/25/2021,4/8/2021,NA,7/20/2022,24,38,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00013,C10,C,10,69,T2,T,0.235,0.617100579,3/12/2021,4/3/2021,4/21/2021,NA,7/14/2022,22,40,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00009,E01,E,1,77,C3,C,0.235,0.617100579,3/12/2021,3/30/2021,4/16/2021,NA,7/8/2022,18,35,NA,NA,Het,Rht-D1a,semi-dwarf B,,
JD,P00017,A04,A,4,81,T3,T,0.236,0.617974661,2/21/2021,3/23/2021,4/7/2021,7/11/2022,7/19/2022,30,45,460,8,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00025,H08,H,8,99,C3,C,0.236,0.617974661,3/14/2021,4/6/2021,4/21/2021,NA,7/27/2022,23,38,NA,NA,NA,NA,NA,,
JD,P00011,F04,F,4,82,C3,C,0.236,0.617974661,3/5/2021,3/27/2021,4/20/2021,NA,7/11/2022,22,46,NA,NA,Het,Rht-D1a,semi-dwarf B,,
JD,P00020,F09,F,9,96,C3,C,0.236,0.617974661,3/26/2021,4/11/2021,5/10/2021,NA,7/20/2022,16,45,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00015,A01,A,1,51,C2,C,0.237,0.618846276,3/7/2021,3/30/2021,4/16/2021,7/8/2022,7/19/2022,23,40,448,11,Rht-B1a,Rht-D1a,tall,,
JD,P00022,G02,G,2,65,C2,C,0.237,0.618846276,3/12/2021,4/6/2021,5/5/2021,7/5/2021,7/27/2022,25,54,61,387,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00021,A09,A,9,95,C3,C,0.237,0.618846276,2/28/2021,3/24/2021,4/7/2021,NA,7/20/2022,24,38,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00025,E06,E,6,82,T1,T,0.237,0.618846276,3/5/2021,3/26/2021,4/9/2021,NA,7/27/2022,21,35,NA,NA,Het,Rht-D1a,semi-dwarf B,,
JD,P00018,B03,B,3,77,T3,T,0.237,0.618846276,3/9/2021,3/29/2021,4/20/2021,NA,7/20/2022,20,42,NA,NA,Het,Rht-D1a,semi-dwarf B,,
JD,P00017,D07,D,7,82,C2,C,0.238,0.619715443,2/28/2021,3/24/2021,4/7/2021,7/11/2022,7/19/2022,24,38,460,8,Het,Rht-D1a,semi-dwarf B,,
JD,P00017,H07,H,7,82,C2,C,0.238,0.619715443,2/28/2021,3/24/2021,4/7/2021,7/11/2022,7/19/2022,24,38,460,8,Het,Rht-D1a,semi-dwarf B,,
JD,P00024,B11,B,11,95,C1,C,0.238,0.619715443,2/25/2021,3/20/2021,4/7/2021,7/5/2021,7/27/2022,23,41,89,387,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00024,C06,C,6,81,C3,C,0.238,0.619715443,2/21/2021,3/23/2021,4/7/2021,NA,7/27/2022,30,45,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00026,F02,F,2,88,C1,C,0.238,0.619715443,3/11/2021,4/5/2021,4/21/2021,NA,7/29/2022,25,41,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00021,E09,E,9,95,C3,C,0.238,0.619715443,2/28/2021,3/24/2021,4/7/2021,NA,7/20/2022,24,38,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00012,D06,D,6,P1,T3,T,0.238,0.619715443,3/4/2021,3/27/2021,4/19/2021,NA,7/14/2022,23,46,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00016,E07,E,7,62,T2,T,0.238,0.619715443,3/7/2021,3/29/2021,4/19/2021,NA,7/19/2022,22,43,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00018,D07,D,7,P1,T1,T,0.238,0.619715443,3/16/2021,4/3/2021,5/5/2021,NA,7/20/2022,18,50,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00001,H05,H,5,P1,C2,C,0.238,0.619715443,3/15/2021,4/1/2021,4/19/2021,NA,7/14/2021,17,35,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00004,E11,E,11,90,T2,T,0.238,0.619715443,3/28/2021,4/12/2021,5/10/2021,NA,11/10/2021,15,43,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00020,E08,E,8,55,C2,C,0.238,0.619715443,3/14/2021,3/29/2021,4/16/2021,NA,7/20/2022,15,33,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00015,E01,E,1,51,C2,C,0.239,0.620582179,3/7/2021,3/30/2021,4/16/2021,7/8/2022,7/19/2022,23,40,448,11,Rht-B1a,Rht-D1a,tall,,
JD,P00012,B03,B,3,81,T1,T,0.239,0.620582179,2/21/2021,3/22/2021,4/8/2021,7/5/2021,7/14/2022,29,46,88,374,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00012,F03,F,3,81,T1,T,0.239,0.620582179,2/21/2021,3/22/2021,4/8/2021,7/5/2021,7/14/2022,29,46,88,374,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00025,E10,E,10,95,T2,T,0.239,0.620582179,2/2/2021,3/24/2021,4/7/2021,NA,7/27/2022,50,64,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00025,B02,B,2,74,T2,T,0.239,0.620582179,2/25/2021,3/25/2021,4/8/2021,NA,7/27/2022,28,42,NA,NA,NA,Het,NA,,
JD,P00011,E09,E,9,74,C3,C,0.239,0.620582179,3/2/2021,3/27/2021,4/20/2021,NA,7/11/2022,25,49,NA,NA,NA,Het,NA,,
JD,P00013,G11,G,11,80,T1,T,0.239,0.620582179,3/3/2021,3/27/2021,4/19/2021,NA,7/14/2022,24,47,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00013,H05,H,5,P11,C3,C,0.239,0.620582179,3/5/2021,3/29/2021,4/16/2021,NA,7/14/2022,24,42,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00003,H11,H,11,59,C3,C,0.239,0.620582179,3/22/2021,4/14/2021,5/10/2021,NA,8/26/2021,23,49,NA,NA,Het,Het,double-dwarf,,
JD,P00017,A10,A,10,76,T2,T,0.239,0.620582179,3/2/2021,3/25/2021,4/8/2021,NA,7/19/2022,23,37,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00009,C04,C,4,71,T3,T,0.239,0.620582179,3/22/2021,4/3/2021,4/21/2021,NA,7/8/2022,12,30,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00015,F11,F,11,78,C2,C,0.24,0.621446501,3/1/2021,3/25/2021,4/8/2021,7/8/2022,7/19/2022,24,38,456,11,Rht-B1a,Rht-D1a,tall,,
JD,P00022,D06,D,6,95,T3,T,0.24,0.621446501,2/28/2021,3/24/2021,4/7/2021,7/6/2021,7/27/2022,24,38,90,386,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00004,E02,E,2,90,C1,C,0.24,0.621446501,3/18/2021,4/11/2021,5/10/2021,NA,11/10/2021,24,53,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00013,H06,H,6,P11,C3,C,0.24,0.621446501,3/5/2021,3/29/2021,4/16/2021,NA,7/14/2022,24,42,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00004,H03,H,3,59,T3,T,0.24,0.621446501,3/30/2021,4/17/2021,5/10/2021,NA,11/10/2021,18,41,NA,NA,Het,Het,double-dwarf,,
JD,P00015,E06,E,6,52,C3,C,0.241,0.622308425,3/1/2021,3/25/2021,4/8/2021,7/8/2022,7/19/2022,24,38,456,11,Rht-B1a,Rht-D1a,tall,,
JD,P00015,E09,E,9,52,C3,C,0.241,0.622308425,3/1/2021,3/25/2021,4/8/2021,7/8/2022,7/19/2022,24,38,456,11,Rht-B1a,Rht-D1a,tall,,
JD,P00023,G03,G,3,85,C2,C,0.241,0.622308425,3/28/2021,4/8/2021,5/8/2021,7/8/2022,7/27/2022,11,41,426,19,NA,NA,NA,,
JD,P00011,B02,B,2,74,C3,C,0.241,0.622308425,3/2/2021,3/27/2021,4/20/2021,NA,7/11/2022,25,49,NA,NA,NA,Het,NA,,
JD,P00020,D06,D,6,80,T3,T,0.241,0.622308425,2/27/2021,3/24/2021,4/7/2021,NA,7/20/2022,25,39,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00021,H03,H,3,60,C1,C,0.241,0.622308425,3/17/2021,4/8/2021,4/21/2021,NA,7/20/2022,22,35,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00021,A03,A,3,52,C2,C,0.241,0.622308425,3/5/2021,3/23/2021,4/7/2021,NA,7/20/2022,18,33,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00009,D05,D,5,P1,C2,C,0.242,0.623167968,3/2/2021,3/27/2021,4/21/2021,6/30/2022,7/8/2022,25,50,435,8,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00005,C23,C,3,P11,C2,C,0.242,0.623167968,NA,NA,NA,NA,11/11/2021,NA,NA,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00024,H08,H,8,58,T1,T,0.242,0.623167968,2/27/2021,3/23/2021,4/7/2021,NA,7/27/2022,24,39,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00013,H04,H,4,P1,T3,T,0.242,0.623167968,3/16/2021,4/8/2021,4/21/2021,NA,7/14/2022,23,36,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00016,E03,E,3,62,T2,T,0.242,0.623167968,3/7/2021,3/29/2021,4/19/2021,NA,7/19/2022,22,43,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00007,H07,H,7,P1,T1,T,0.242,0.623167968,3/3/2021,3/25/2021,4/8/2021,NA,7/7/2022,22,36,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00001,D06,D,6,P1,C2,C,0.242,0.623167968,3/15/2021,4/1/2021,4/19/2021,NA,7/14/2021,17,35,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00026,B11,B,11,97,T2,T,0.242,0.623167968,3/19/2021,4/3/2021,4/21/2021,NA,7/29/2022,15,33,NA,NA,Het,NA,NA,,
JD,P00015,G11,G,11,78,C1,C,0.243,0.624025147,2/24/2021,3/23/2021,4/7/2021,7/8/2022,7/19/2022,27,42,457,11,Rht-B1a,Rht-D1a,tall,,
JD,P00005,F10,F,10,65,C1,C,0.243,0.624025147,3/10/2021,4/4/2021,4/21/2021,NA,11/11/2021,25,42,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00013,F09,F,9,89,T1,T,0.243,0.624025147,3/13/2021,3/31/2021,4/20/2021,NA,7/14/2022,18,38,NA,NA,NA,NA,NA,,
JD,P00020,E01,E,1,96,C3,C,0.243,0.624025147,3/26/2021,4/11/2021,5/10/2021,NA,7/20/2022,16,45,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00017,D06,D,6,82,C2,C,0.244,0.624879977,2/28/2021,3/24/2021,4/7/2021,7/11/2022,7/19/2022,24,38,460,8,Het,Rht-D1a,semi-dwarf B,,
JD,P00017,D03,D,3,82,C2,C,0.244,0.624879977,2/28/2021,3/24/2021,4/7/2021,7/11/2022,7/19/2022,24,38,460,8,Het,Rht-D1a,semi-dwarf B,,
JD,P00006,E05,E,5,77,C1,C,0.244,0.624879977,3/1/2021,3/25/2021,4/8/2021,7/6/2021,7/7/2022,24,38,89,366,Het,Rht-D1a,semi-dwarf B,,
JD,P00021,D03,D,3,60,C1,C,0.244,0.624879977,3/17/2021,4/8/2021,4/21/2021,NA,7/20/2022,22,35,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00017,H06,H,6,82,C2,C,0.245,0.625732475,2/28/2021,3/24/2021,4/7/2021,7/11/2022,7/19/2022,24,38,460,8,Het,Rht-D1a,semi-dwarf B,,
JD,P00028,D06,D,6,P11,C1,C,0.245,0.625732475,3/2/2021,3/29/2021,4/16/2021,6/30/2022,8/2/2022,27,45,440,33,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00011,D05,D,5,P11,T3,T,0.245,0.625732475,2/28/2021,3/27/2021,4/19/2021,NA,7/11/2022,27,50,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00012,C06,C,6,84,C1,C,0.245,0.625732475,3/5/2021,3/31/2021,4/19/2021,NA,7/14/2022,26,45,NA,NA,Het,Rht-D1a,semi-dwarf B,,
JD,P00016,F12,F,12,57,C3,C,0.245,0.625732475,3/14/2021,4/1/2021,4/19/2021,NA,7/19/2022,18,36,NA,NA,Rht-B1a,Het,semi-dwarf D,,
JD,P00028,G11,G,11,57,C1,C,0.245,0.625732475,3/15/2021,4/1/2021,4/19/2021,NA,8/2/2022,17,35,NA,NA,Rht-B1a,Het,semi-dwarf D,,
JD,P00009,D08,D,8,P1,C2,C,0.246,0.626582656,3/2/2021,3/27/2021,4/21/2021,6/30/2022,7/8/2022,25,50,435,8,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00004,A01,A,1,90,C1,C,0.246,0.626582656,3/18/2021,4/11/2021,5/10/2021,NA,11/10/2021,24,53,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00022,B01,B,1,62,C1,C,0.247,0.627430536,3/25/2021,3/30/2021,4/19/2021,7/7/2022,7/27/2022,5,25,444,20,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00022,A04,A,4,58,T3,T,0.247,0.627430536,2/26/2021,3/23/2021,4/7/2021,7/7/2022,7/27/2022,25,40,456,20,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00022,A07,A,7,58,T3,T,0.247,0.627430536,2/26/2021,3/23/2021,4/7/2021,7/7/2022,7/27/2022,25,40,456,20,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00012,B05,B,5,49,C3,C,0.247,0.627430536,3/3/2021,3/28/2021,4/19/2021,7/5/2021,7/14/2022,25,47,77,374,Rht-B1a,Rht-D1a,tall,,
JD,P00024,C07,C,7,81,C3,C,0.247,0.627430536,2/21/2021,3/23/2021,4/7/2021,NA,7/27/2022,30,45,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00011,F02,F,2,74,C3,C,0.247,0.627430536,3/2/2021,3/27/2021,4/20/2021,NA,7/11/2022,25,49,NA,NA,NA,Het,NA,,
JD,P00026,C06,C,6,65,C3,C,0.247,0.627430536,3/13/2021,4/6/2021,5/8/2021,NA,7/29/2022,24,56,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00008,B08,B,8,60,C3,C,0.247,0.627430536,3/17/2021,4/8/2021,5/8/2021,NA,7/8/2022,22,52,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00028,C11,C,11,57,C1,C,0.247,0.627430536,3/15/2021,4/1/2021,4/19/2021,NA,8/2/2022,17,35,NA,NA,Rht-B1a,Het,semi-dwarf D,,
JD,P00026,F11,F,11,97,T2,T,0.247,0.627430536,3/19/2021,4/3/2021,4/21/2021,NA,7/29/2022,15,33,NA,NA,Het,NA,NA,,
JD,P00001,A08,A,8,75,C3,C,0.248,0.62827613,3/23/2021,4/14/2021,5/10/2021,NA,7/14/2021,22,48,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00016,F01,F,1,77,T1,T,0.248,0.62827613,3/13/2021,3/31/2021,4/20/2021,NA,7/19/2022,18,38,NA,NA,Het,Rht-D1a,semi-dwarf B,,
JD,P00005,B07,B,7,79,T1,T,0.248,0.62827613,3/28/2021,4/3/2021,5/5/2021,NA,11/11/2021,6,38,NA,NA,Rht-B1b,Rht-D1a,semi-dwarf B,,
JD,P00022,E04,E,4,58,T3,T,0.249,0.629119455,2/26/2021,3/23/2021,4/7/2021,7/7/2022,7/27/2022,25,40,456,20,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00003,D05,D,5,98,C3,C,0.249,0.629119455,NA,4/16/2021,5/8/2021,NA,8/26/2021,NA,NA,NA,NA,NA,NA,NA,,
JD,P00026,E08,E,8,88,C1,C,0.249,0.629119455,3/11/2021,4/5/2021,4/21/2021,NA,7/29/2022,25,41,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00006,C06,C,6,56,T1,T,0.25,0.629960525,3/16/2021,4/8/2021,5/10/2021,7/6/2021,7/7/2022,23,55,57,366,Het,Rht-D1a,semi-dwarf B,,
JD,P00011,H09,H,9,P1,C1,C,0.25,0.629960525,3/9/2021,3/27/2021,5/8/2021,NA,7/11/2022,18,60,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00022,F01,F,1,62,C1,C,0.251,0.630799355,3/25/2021,3/30/2021,4/19/2021,7/7/2022,7/27/2022,5,25,444,20,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00006,C11,C,11,52,T3,T,0.251,0.630799355,2/27/2021,3/23/2021,4/7/2021,7/6/2021,7/7/2022,24,39,90,366,Rht-B1a,Rht-D1a,tall,,
JD,P00016,F03,F,3,65,T3,T,0.251,0.630799355,3/9/2021,4/4/2021,5/10/2021,NA,7/19/2022,26,62,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00007,E12,E,12,76,C2,C,0.251,0.630799355,3/6/2021,3/25/2021,4/8/2021,NA,7/7/2022,19,33,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00019,G06,G,6,57,T2,T,0.251,0.630799355,3/17/2021,4/3/2021,5/5/2021,NA,7/20/2022,17,49,NA,NA,Rht-B1a,Het,semi-dwarf D,,
JD,P00021,B06,B,6,57,T1,T,0.251,0.630799355,3/17/2021,4/1/2021,5/8/2021,NA,7/20/2022,15,52,NA,NA,Rht-B1a,Het,semi-dwarf D,,
JD,P00014,A10,A,10,68,T2,T,0.252,0.63163596,3/9/2021,4/6/2021,4/21/2021,6/30/2022,7/19/2022,28,43,435,19,NA,NA,NA,,
JD,P00022,F02,F,2,62,C1,C,0.252,0.63163596,3/25/2021,3/30/2021,4/19/2021,7/7/2022,7/27/2022,5,25,444,20,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00025,F02,F,2,74,T2,T,0.252,0.63163596,2/25/2021,3/25/2021,4/8/2021,NA,7/27/2022,28,42,NA,NA,NA,Het,NA,,
JD,P00007,C06,C,6,98,C1,C,0.253,0.632470354,3/24/2021,4/19/2021,5/10/2021,NA,7/7/2022,26,47,NA,NA,NA,NA,NA,,
JD,P00019,C01,C,1,51,C1,C,0.254,0.633302553,3/6/2021,NA,4/16/2021,NA,7/20/2022,NA,41,NA,NA,Rht-B1a,Rht-D1a,tall,,
JD,P00012,C11,C,11,84,C1,C,0.254,0.633302553,3/5/2021,3/31/2021,4/19/2021,NA,7/14/2022,26,45,NA,NA,Het,Rht-D1a,semi-dwarf B,,
JD,P00021,E05,E,5,95,C3,C,0.254,0.633302553,2/28/2021,3/24/2021,4/7/2021,NA,7/20/2022,24,38,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
JD,P00012,H08,H,8,P1,T3,T,0.254,0.633302553,3/4/2021,3/27/2021,4/19/2021,NA,7/14/2022,23,46,NA,NA,Rht-B1a,Rht-D1b,semi-dwarf D,,
